id,name,img,price,mrp,rating,ratingTotal,discount,seller,purl
234,Ninja Call Ultra Smartwatch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22770560/2023/4/21/0e113bff-0905-4bc9-af94-fcebfab3ba8b1682075076722-Fire-Boltt-Unisex-Smart-Watches-7601682075076097-1.jpg",1499,9999,0,0,8500,Fire-Boltt,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-ninja-call-ultra--smartwatch-with-bluetooth-calling/22770560/buy
235,Stainless Steel Straps Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823004/2023/4/19/c8e33b31-bb29-4074-a225-4bc88430ec531681911546095Watches1.jpg",599,3499,0,0,2900,CERO,https://www.myntra.com/watches/cero/cero-stainless-steel-bracelet-style-straps-analogue-watch-ab203-full-silver936new/22823004/buy
236,Women Silecon Textured Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22799074/2023/4/17/e4af75f9-336e-4066-a836-ccaabc76951d1681722608568TissotSeastar100036mmT12021017116001.jpg",43000,43000,0,0,0,TISSOT,https://www.myntra.com/watches/tissot/tissot-women-silecon-textured-analogue-t-sport-rest-time-quartz-watch-t1202101711600/22799074/buy
237,Set Of 3 Analogue Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823048/2023/4/19/f45cb4b7-8205-4429-add5-5567814242aa1681911836883Watches1.jpg",599,3499,0,0,2900,CERO,https://www.myntra.com/watches/cero/cero-set-of-3-regular-straps-analogue-watch-com3-black-pink-bluenew/22823048/buy
238,Unisex Leather Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22799084/2023/4/17/72632549-f6c5-44ca-bd26-54fc88f123561681723436340TissotChemindesTourellesPowermatic8039mmT13980716041001.jpg",66500,66500,0,0,0,TISSOT,https://www.myntra.com/watches/tissot/tissot-unisex-leather-analogue-t-classic-automatic-watch-t1398071604100/22799084/buy
239,Women Stainless Steel Straps Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867708/2023/4/22/7144621c-d6a9-4267-a361-07864297649b1682168666080WomensuniquedesignBrownmetalstrapanalogwomneswatch1.jpg",499,2199,0,0,1700,WATCHSTAR,https://www.myntra.com/watches/watchstar/watchstar-women-stainless-steel-straps-analogue-watch-swiss-brown/22867708/buy
240,Women Set Of 3 Analogue Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823034/2023/4/20/d999be17-93f5-4b9f-afb7-8c9216b369771681964255681CEROUnisexDialStainlessSteelBraceletStyleStrapsAnalogueWatch1.jpg",599,3499,0,0,2900,CERO,https://www.myntra.com/watches/cero/cero-women-set-of-3-rectangle-dial-analogue-watch-com3-248-black-white-bluenew/22823034/buy
241,Women Stainless Steel Straps Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867754/2023/4/22/ee275a19-7697-423c-bbb6-ddefdbf0ed9d1682175427960Womenblackdiamondwatch1.jpg",499,2199,0,0,1700,WATCHSTAR,https://www.myntra.com/watches/watchstar/watchstar-women-dial--stainless-steel-straps-analogue-watch-dollar-black/22867754/buy
242,Analogue Straps Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823000/2023/4/19/fdef833e-1aab-41c0-be63-2734407483231681909034447Watches1.jpg",599,3499,0,0,2900,CERO,https://www.myntra.com/watches/cero/cero-embellished-dial--straps-analogue-watch-m-ybely-squ--pinknew/22823000/buy
243,Women Analogue Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867686/2023/4/24/b0024f66-532c-4ebf-bca6-0429da0ef2951682309543414WATCHSTARWomenMulticolouredDialPinkStainlessSteelStrapsDigit1.jpg",499,2199,0,0,1700,WATCHSTAR,https://www.myntra.com/watches/watchstar/watchstar-women-round-dial--bracelet-style-straps-analogue-watch---mate-pink1/22867686/buy
244,Printed Dial Analogue Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22823026/2023/4/19/2234842f-6030-44a5-a1ec-5b60cb82f64b1681908183635Watches1.jpg",599,3499,0,0,2900,CERO,https://www.myntra.com/watches/cero/cero-printed-dial--stainless-steel-strap-analogue-watch-ab211-w-map-metal-rednew/22823026/buy
245,Women Stainless Steel Straps Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22867724/2023/4/22/230f0f54-8940-4ee7-8ee1-e676f040a4211682173272942womensanalognewwatch1.jpg",499,2199,0,0,1700,WATCHSTAR,https://www.myntra.com/watches/watchstar/watchstar-women-stainless-steel-bracelet-style-straps-analogue-watch-laxi-bit/22867724/buy
246,Women Analogue Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22803284/2023/4/17/4c839279-2fae-41d5-93a0-eb0f425bd6051681742724886Watches1.jpg",813,2199,0,0,63,DressBerry,https://www.myntra.com/watches/dressberry/dressberry-women-analogue-watch-hobdb-114-cp/22803284/buy
247,Women Embellished Watch,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22483708/2023/4/21/1a803aac-7889-4ddd-a5bb-1ddb52f34d7b1682078936101-Maxima-Rose-Attivo-Ladies-Watch-60400LMLR-7861682078935886-1.jpg",1695,1695,0,0,0,maxima,https://www.myntra.com/watches/maxima/maxima-women-embellished-analogue-watch-60400lmlr/22483708/buy
