transaction_id,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,transaction_type,hour,month_2026,day_of_week,device_type,region,is_fraud
UJJ8DQS4I,2321.9,69714.27,67392.37,15888.74,18210.64,peer,0,10,Fri,smartphone,Mombasa,0
UKV6VVNTV,1308.22,52159.83,50851.61,28746.59,30054.81,paybill,0,11,Sun,smartphone,Kisumu,0
UD3Q0SU3N,4182.84,76401.99,72219.15,3554.38,7737.22,paybill,15,4,Mon,smartphone,Nairobi,0
UJENU17VT,2452.74,25071.91,22619.17,9968.73,12421.47,paybill,22,10,Sat,smartphone,Nairobi,0
UCP513QZT,1619.23,7919.88,6300.65,23938.74,25557.97,peer,16,3,Mon,smartphone,Mombasa,0
UHAS1GS4M,2396.55,12898.93,10502.38,43994.25,46390.8,peer,23,8,Thu,smartphone,Eldoret,0
UHBJ1LOY9,5315.62,46016.4,40700.78,23509.97,28825.59,peer,9,8,Thu,feature,Kisumu,0
UCEBVWH6C,3575.49,5536.22,1960.73,19673.4,23248.89,till,20,3,Wed,smartphone,Eldoret,0
UAMVITMT0,707.37,10320.1,9612.73,25177.07,25884.44,paybill,0,1,Tue,feature,Eldoret,0
UHCQS8MHB,1126.71,41418.63,40291.92,10312.47,11439.18,till,21,8,Mon,feature,Kisumu,0
UE0KJ1X38,1230.01,21199.36,19969.35,43018.63,44248.64,paybill,17,5,Wed,feature,Mombasa,0
UK20RK0GC,990.65,73301.21,72310.56,33839.86,34830.51,peer,15,11,Sat,feature,Mombasa,0
UFGK0GM7N,1387.07,45300.63,43913.56,39324.98,40712.05,peer,22,6,Wed,smartphone,Eldoret,0
UC588KLRN,492.67,18376.73,17884.06,4935.86,5428.53,peer,14,3,Wed,smartphone,Mombasa,0
UCXKZG802,1454.73,51964.81,50510.08,26696.31,28151.04,peer,1,3,Sat,feature,Nairobi,0
UCRN8O7FM,2899.72,36261.45,33361.73,15474.09,18373.81,till,10,3,Mon,feature,Nairobi,0
UBMZEVSEM,5659.71,79302.91,73643.2,19263.28,24922.99,till,5,2,Fri,feature,Eldoret,0
UE49MSNIY,2535.73,53825.11,51289.38,45298.97,47834.7,paybill,14,5,Wed,feature,Kisumu,0
ULHVYAYNF,1514.24,25664.69,24150.45,42663.92,44178.16,till,0,12,Sat,smartphone,Nairobi,0
UIBGCYHSB,350.14,34850.56,34500.42,33515.27,33865.41,peer,11,9,Wed,feature,Nairobi,0
UFQ54ACOI,1000.76,25022.29,24021.53,291.24,1292.0,peer,15,6,Sun,smartphone,Eldoret,0
UCPSVX4D8,2040.97,13938.41,11897.44,2930.57,4971.54,peer,4,3,Sun,feature,Nairobi,0
UGXZG0XMI,1843.58,5720.62,3877.04,8863.24,10706.82,paybill,5,7,Mon,feature,Eldoret,0
UL8KV0NW7,699.97,75714.17,75014.2,33858.61,34558.58,paybill,3,12,Sun,smartphone,Eldoret,0
UDIYHHXM8,428.21,44191.51,43763.3,2068.45,2496.66,till,16,4,Fri,smartphone,Mombasa,0
UAIRQDNXW,706.56,15499.41,14792.85,46481.13,47187.69,paybill,2,1,Mon,feature,Nakuru,0
UA2196RY5,1968.04,3900.42,1932.38,41681.27,43649.31,till,1,1,Tue,smartphone,Kisumu,0
UIRTZ2IP3,3146.53,8719.85,5573.32,3173.24,6319.77,paybill,2,9,Mon,feature,Nakuru,0
UJFEIHY5C,68.39,32067.06,31998.67,10108.91,10177.3,paybill,20,10,Sun,smartphone,Eldoret,0
UB94R5522,1045.47,27844.91,26799.44,5968.56,7014.03,paybill,6,2,Fri,smartphone,Nairobi,0
UE8UH16FF,218.71,73816.97,73598.26,11385.69,11604.4,paybill,7,5,Mon,feature,Nairobi,0
UJZF2139W,774.91,34945.34,34170.43,21494.37,22269.28,paybill,2,10,Sat,smartphone,Nakuru,0
UDD6V0OK5,1955.8,53767.13,51811.33,20667.62,22623.42,till,4,4,Fri,smartphone,Mombasa,0
UAA51JL86,2873.07,59189.56,56316.49,20064.87,22937.94,peer,10,1,Tue,smartphone,Mombasa,0
UDZMW9ZY6,433.65,70397.41,69963.76,3548.28,3981.93,peer,15,4,Sat,feature,Nakuru,0
UF1RTVNSZ,1218.3,41130.93,39912.63,16409.56,17627.86,till,7,6,Tue,feature,Nakuru,0
UEN9BG5CV,773.31,22051.21,21277.9,27171.23,27944.54,paybill,12,5,Wed,smartphone,Nakuru,0
UCQRJW19H,93.02,21790.7,21697.68,29488.31,29581.33,peer,3,3,Fri,feature,Nakuru,0
ULHZL0BGU,3494.35,69547.51,66053.16,43806.82,47301.17,till,16,12,Mon,smartphone,Mombasa,0
UH7QIS9L5,1600.97,7530.97,5930.0,9405.07,11006.04,paybill,20,8,Thu,feature,Nakuru,0
UIL8SF4TY,192.22,32745.58,32553.36,16956.18,17148.4,paybill,14,9,Mon,feature,Nakuru,0
UAICJAEC5,787.24,79118.32,78331.08,21405.86,22193.1,till,11,1,Mon,smartphone,Nairobi,0
UIAEY54JW,681.43,67368.94,66687.51,34693.84,35375.27,peer,11,9,Wed,feature,Nakuru,0
UCPJM88M7,287.33,23024.34,22737.01,49005.43,49292.76,peer,8,3,Tue,smartphone,Nakuru,0
UIUBFXRGB,174.09,7265.16,7091.07,9805.76,9979.85,peer,23,9,Wed,smartphone,Eldoret,0
UKQH5U5IQ,396.13,14847.26,14451.13,4232.16,4628.29,paybill,3,11,Tue,smartphone,Kisumu,0
UGY8GRPBL,3176.06,61181.4,58005.34,41869.81,45045.87,peer,3,7,Fri,feature,Nairobi,0
UCLEW10FI,5827.93,70478.65,64650.72,22921.9,28749.83,peer,9,3,Thu,feature,Mombasa,0
UIRIP9OWE,1625.06,51400.03,49774.97,12284.53,13909.59,till,15,9,Sun,smartphone,Nairobi,0
UGWAPZAQ5,2221.45,76100.78,73879.33,6236.99,8458.44,peer,3,7,Fri,feature,Mombasa,0
UCZT6KR7W,2036.07,60083.95,58047.88,1009.97,3046.04,paybill,13,3,Wed,smartphone,Mombasa,0
UA0QFNHO3,730.51,75050.73,74320.22,25504.44,26234.95,paybill,22,1,Wed,feature,Eldoret,0
UL1ELSKNA,536.13,54543.57,54007.44,4477.07,5013.2,paybill,11,12,Sun,smartphone,Nairobi,0
UG45E53T9,4327.53,76519.86,72192.33,43987.47,48315.0,paybill,7,7,Sat,smartphone,Mombasa,0
UKOHFL2DX,2064.06,50339.57,48275.51,309.18,2373.24,till,17,11,Sun,feature,Mombasa,0
UF61Y1RWO,1552.79,38132.68,36579.89,28879.53,30432.32,peer,18,6,Mon,smartphone,Kisumu,0
UE7SD55XM,385.67,29533.41,29147.74,31762.5,32148.17,paybill,4,5,Sat,smartphone,Kisumu,0
UB557WEWP,2708.33,10862.12,8153.79,37522.85,40231.18,paybill,5,2,Thu,feature,Kisumu,0
UEBJGSVVD,169.92,7438.01,7268.09,11632.05,11801.97,till,7,5,Mon,feature,Nairobi,0
UE0R5Z2CG,3016.19,47130.27,44114.08,28579.46,31595.65,peer,0,5,Sat,smartphone,Nairobi,0
UHF64F53D,773.64,52233.73,51460.09,22003.41,22777.05,till,8,8,Tue,smartphone,Kisumu,0
UKZ8S0NVT,2556.91,9643.9,7086.99,45876.89,48433.8,till,5,11,Thu,smartphone,Eldoret,0
UGCF54O9K,1461.78,56799.63,55337.85,34936.18,36397.96,peer,7,7,Sun,smartphone,Mombasa,0
UIY1R9LK7,3177.96,16860.8,13682.84,37298.62,40476.58,peer,14,9,Mon,smartphone,Nakuru,0
UI1I894AU,1342.53,7468.75,6126.22,46957.33,48299.86,till,3,9,Fri,feature,Nakuru,0
UB7C1VH9Z,249.12,43516.39,43267.27,26571.82,26820.94,peer,10,2,Wed,feature,Nairobi,0
UILYX0X56,1202.28,19342.11,18139.83,18204.72,19407.0,peer,6,9,Sun,feature,Eldoret,0
UK8T2JBAK,571.31,68818.4,68247.09,44482.85,45054.16,paybill,11,11,Sun,smartphone,Nakuru,0
UHQ5J7HPZ,2233.51,9046.81,6813.3,8912.87,11146.38,peer,19,8,Sun,smartphone,Kisumu,0
UKM1TD2HH,676.66,74687.59,74010.93,6726.58,7403.24,peer,15,11,Sat,feature,Eldoret,0
UFTERASN4,4871.89,50755.46,45883.57,23501.35,28373.24,paybill,20,6,Mon,feature,Kisumu,0
UJFWBFQA9,584.16,50137.0,49552.84,26530.15,27114.31,till,19,10,Tue,smartphone,Nakuru,0
UG0R6CHW4,596.57,17357.04,16760.47,14832.03,15428.6,peer,17,7,Wed,smartphone,Mombasa,0
ULEI1HFKZ,1757.89,15303.6,13545.71,39525.53,41283.42,paybill,18,12,Tue,feature,Eldoret,0
UHUCJ90P0,2463.18,6158.65,3695.47,5529.22,7992.4,till,20,8,Sat,smartphone,Eldoret,0
UGF93LDBA,398.42,32609.3,32210.88,38678.75,39077.17,till,18,7,Mon,smartphone,Eldoret,0
UDO8ZMQBZ,280.61,2287.79,2007.18,24370.38,24650.99,paybill,6,4,Sat,smartphone,Mombasa,0
UEM66AOOF,2712.72,58453.89,55741.17,27826.6,30539.32,peer,14,5,Wed,smartphone,Kisumu,0
UHZL9EMRE,875.82,42325.14,41449.32,39798.57,40674.39,peer,9,8,Sat,smartphone,Kisumu,0
UG16K3RE4,2261.43,23097.96,20836.53,30131.34,32392.77,till,9,7,Wed,smartphone,Kisumu,0
UBTU2HO4C,1523.57,39751.71,38228.14,18762.02,20285.59,till,22,2,Mon,feature,Nakuru,0
ULOAUKJ4R,2453.4,44187.13,41733.73,28985.75,31439.15,peer,11,12,Tue,feature,Kisumu,0
UCC38BPTD,460.78,5047.85,4587.07,18286.19,18746.97,paybill,1,3,Thu,smartphone,Kisumu,0
UBTLYN4NJ,1178.72,56764.69,55585.97,9975.29,11154.01,peer,14,2,Sat,feature,Nairobi,0
UIFD31YWH,826.67,35809.01,34982.34,41030.92,41857.59,till,11,9,Fri,smartphone,Mombasa,1
UD8CIQU0M,1722.78,61008.63,59285.85,1100.5,2823.28,till,3,4,Sat,feature,Eldoret,0
UFZ9Z4NUZ,1915.06,64556.19,62641.13,4625.05,6540.11,paybill,15,6,Sat,smartphone,Nairobi,0
UA9AZ93YY,3727.68,33903.99,30176.31,47815.89,51543.57,peer,18,1,Wed,feature,Eldoret,0
UA578EWAH,249.9,38418.27,38168.37,30030.69,30280.59,till,17,1,Thu,smartphone,Nairobi,0
UC1MYA3U0,4255.62,75453.21,71197.59,36538.88,40794.5,peer,4,3,Fri,smartphone,Kisumu,0
UJ3QHKAKN,4117.04,64031.9,59914.86,23487.6,27604.64,till,18,10,Thu,smartphone,Kisumu,0
UED1PS27Y,4341.11,18732.66,14391.55,4878.4,9219.51,peer,9,5,Wed,feature,Kisumu,0
UA292FXKG,443.96,33308.07,32864.11,33207.22,33651.18,peer,4,1,Sun,smartphone,Kisumu,0
ULF3BHLA0,2169.09,10103.28,7934.19,35869.35,38038.44,till,4,12,Sat,feature,Nakuru,0
UI9G4RFM3,4231.54,15925.4,11693.86,25512.95,29744.49,till,7,9,Mon,feature,Mombasa,0
ULYCIGVRB,3386.42,24992.47,21606.05,28627.04,32013.46,till,15,12,Sat,smartphone,Kisumu,0
UDLTPGPOW,670.16,27483.23,26813.07,34476.11,35146.27,peer,8,4,Sun,smartphone,Nakuru,0
UI1INFYR5,2041.84,27636.45,25594.61,14448.45,16490.29,till,5,9,Thu,smartphone,Kisumu,0
UFCBMRT51,603.06,34729.13,34126.07,49338.89,49941.95,peer,14,6,Sat,feature,Mombasa,0
UEVPZLRSF,6.57,21255.14,21248.57,30834.53,30841.1,peer,3,5,Mon,feature,Eldoret,0
UAK9DV1QJ,567.86,23531.93,22964.07,3040.63,3608.49,peer,14,1,Thu,feature,Kisumu,0
UKSECX21G,243.39,18439.96,18196.57,43874.71,44118.1,till,6,11,Mon,feature,Eldoret,0
UKGWIK86Z,842.43,17468.81,16626.38,42830.24,43672.67,till,18,11,Tue,feature,Kisumu,0
UGP83ME4P,1574.09,47011.29,45437.2,48770.66,50344.75,paybill,17,7,Sun,smartphone,Eldoret,0
UDEMUMXXA,78.51,46901.84,46823.33,9609.77,9688.28,peer,19,4,Tue,feature,Kisumu,0
UJCU8BPBV,3431.07,16564.66,13133.59,47933.81,51364.88,paybill,2,10,Sat,smartphone,Kisumu,0
UJJ77P5B6,1313.32,76675.84,75362.52,5618.42,6931.74,paybill,9,10,Mon,smartphone,Kisumu,0
UC0U0ZRRF,618.15,47550.57,46932.42,33902.31,34520.46,till,12,3,Mon,smartphone,Nakuru,0
UD8DB5PJM,1398.99,15341.5,13942.51,24851.4,26250.39,peer,9,4,Sun,smartphone,Eldoret,0
UC9YCL7A3,76.23,66845.51,66769.28,43592.06,43668.29,paybill,7,3,Fri,feature,Kisumu,0
UBGG2DPWI,358.18,41180.42,40822.24,14148.21,14506.39,peer,22,2,Thu,smartphone,Kisumu,0
UG3BBUM92,977.38,45804.02,44826.64,32756.56,33733.94,peer,1,7,Sun,feature,Nakuru,0
UHG019FV4,2328.44,28661.61,26333.17,16122.11,18450.55,peer,11,8,Mon,smartphone,Nakuru,0
UK2BJXT2B,415.97,43899.26,43483.29,41832.56,42248.53,till,19,11,Thu,smartphone,Eldoret,0
UJ4ATVOXA,940.19,25376.2,24436.01,12468.06,13408.25,peer,2,10,Tue,feature,Nairobi,0
UCAAVLMCT,1072.12,34384.06,33311.94,20782.22,21854.34,till,20,3,Sat,feature,Kisumu,1
UASD9Q4J9,314.54,29683.19,29368.65,10679.93,10994.47,paybill,17,1,Fri,feature,Nakuru,0
UJTY82ND7,1142.17,27647.39,26505.22,7620.36,8762.53,till,12,10,Wed,smartphone,Eldoret,0
UFP0E2NB4,2082.82,14820.11,12737.29,48371.59,50454.41,peer,18,6,Wed,smartphone,Eldoret,0
UF5U2DP2K,2499.24,78257.48,75758.24,5419.11,7918.35,peer,6,6,Mon,feature,Kisumu,0
UC0MQ7MUD,487.5,48616.56,48129.06,19372.13,19859.63,peer,4,3,Fri,smartphone,Eldoret,0
UC9O5X260,57.42,56666.98,56609.56,2947.84,3005.26,peer,3,3,Tue,feature,Nairobi,0
UFCIMGJO9,366.71,20490.84,20124.13,31941.69,32308.4,peer,8,6,Thu,smartphone,Nairobi,0
UJ8EMMZ8P,373.57,12445.5,12071.93,24718.08,25091.65,paybill,12,10,Tue,smartphone,Nairobi,0
UF6M18OLP,744.74,18435.21,17690.47,29817.98,30562.72,paybill,4,6,Sat,smartphone,Nakuru,0
UEYNPD20W,1374.31,53530.99,52156.68,44998.17,46372.48,till,9,5,Sat,feature,Kisumu,0
UK0BH2MXE,601.86,74307.67,73705.81,19688.8,20290.66,till,23,11,Sun,feature,Eldoret,0
UFZ1CPOJA,11.7,31120.22,31108.52,46244.43,46256.13,till,17,6,Sat,smartphone,Eldoret,0
UCKK3R554,686.42,54288.9,53602.48,14943.19,15629.61,till,6,3,Wed,feature,Eldoret,0
UH05CRXSM,69.13,48299.38,48230.25,42290.51,42359.64,peer,18,8,Sun,feature,Nakuru,0
UIMWSZG5M,2018.12,19395.52,17377.4,11621.71,13639.83,peer,14,9,Mon,feature,Kisumu,0
UH7HB0ZWI,224.05,33209.16,32985.11,47782.77,48006.82,paybill,12,8,Mon,smartphone,Eldoret,0
UJLWMS6M3,87.48,63526.53,63439.05,26598.06,26685.54,paybill,23,10,Sat,smartphone,Eldoret,0
UAE8V7BNW,353.22,63360.93,63007.71,47810.67,48163.89,paybill,5,1,Wed,smartphone,Kisumu,0
UCM952DWK,401.69,60298.15,59896.46,20037.38,20439.07,till,22,3,Sun,smartphone,Eldoret,0
UD8WQ2I5T,365.89,34522.99,34157.1,28017.07,28382.96,peer,23,4,Thu,smartphone,Mombasa,0
UKA7GNYT2,946.52,55831.17,54884.65,4286.74,5233.26,peer,12,11,Sun,smartphone,Eldoret,0
UI99RANKG,569.07,16295.8,15726.73,18696.45,19265.52,till,16,9,Thu,smartphone,Mombasa,0
UC6HBK6G3,3831.02,20423.84,16592.82,10956.11,14787.13,paybill,1,3,Sat,smartphone,Eldoret,0
UGDZUEDZY,390.26,46226.39,45836.13,47275.7,47665.96,till,23,7,Mon,feature,Nairobi,0
UIWS22ADY,1217.62,25867.53,24649.91,18959.24,20176.86,peer,16,9,Fri,feature,Kisumu,0
UJQ26EBTN,2334.36,28482.27,26147.91,24648.76,26983.12,till,1,10,Wed,feature,Nairobi,0
ULH2B53RV,1781.75,40030.27,38248.52,8296.73,10078.48,paybill,2,12,Sun,feature,Mombasa,0
UFBCW7WTL,431.02,22956.94,22525.92,15425.63,15856.65,paybill,0,6,Wed,smartphone,Mombasa,0
UB2M4G1EJ,1930.79,67218.06,65287.27,30834.73,32765.52,peer,12,2,Thu,feature,Eldoret,0
UL2KY7KQ9,44.29,51326.63,51282.34,42871.74,42916.03,till,0,12,Fri,feature,Nairobi,0
UIMH9HQER,55.61,57537.75,57482.14,40830.66,40886.27,peer,10,9,Fri,smartphone,Eldoret,0
UDJGUP6OF,994.72,27916.22,26921.5,42012.88,43007.6,peer,11,4,Mon,feature,Nairobi,0
UD2X4QDHY,596.32,41629.8,41033.48,13063.96,13660.28,peer,10,4,Thu,smartphone,Nairobi,0
UKAPN8862,144.29,26247.61,26103.32,46488.5,46632.79,till,9,11,Fri,feature,Mombasa,0
UH0AXCZ53,6014.01,71876.69,65862.68,21360.98,27374.99,till,4,8,Sun,smartphone,Eldoret,0
UGNEGNZ5H,1380.22,14535.01,13154.79,43614.54,44994.76,paybill,17,7,Wed,smartphone,Kisumu,0
UKYFQ2BFC,242.05,63543.84,63301.79,25822.81,26064.86,paybill,22,11,Sun,smartphone,Mombasa,0
UCHGUCQ6W,529.66,52970.13,52440.47,2635.75,3165.41,till,14,3,Mon,smartphone,Nairobi,0
UL5LII8MD,981.06,51643.0,50661.94,4511.05,5492.11,till,11,12,Wed,feature,Nairobi,0
UG8SRPJF7,3188.82,25104.6,21915.78,25557.32,28746.14,paybill,17,7,Sun,smartphone,Mombasa,0
UHI1E1KI0,599.89,67796.6,67196.71,11918.85,12518.74,till,2,8,Tue,smartphone,Nakuru,0
UCXWN0Z55,306.78,11987.12,11680.34,2098.83,2405.61,till,21,3,Wed,smartphone,Nakuru,0
UKF9440ZZ,1342.46,68025.06,66682.6,14490.96,15833.42,paybill,6,11,Wed,smartphone,Nairobi,0
UGGPP8GYB,415.19,66730.49,66315.3,2962.69,3377.88,till,0,7,Thu,feature,Nairobi,0
UAW2WCSM2,863.33,59687.91,58824.58,28600.68,29464.01,peer,21,1,Thu,feature,Nairobi,0
UAFACU78G,376.15,29114.33,28738.18,44606.22,44982.37,paybill,8,1,Mon,feature,Eldoret,0
UJ81K3ET4,2202.83,29431.06,27228.23,33041.04,35243.87,till,0,10,Thu,feature,Nakuru,0
UJS8C5BZ5,261.26,3772.52,3511.26,46070.07,46331.33,paybill,16,10,Mon,smartphone,Nairobi,0
UL3DQU1U7,1736.43,65351.27,63614.84,42251.22,43987.65,peer,1,12,Wed,feature,Eldoret,0
UIHWZK7OD,109.01,61673.97,61564.96,44957.9,45066.91,till,21,9,Wed,smartphone,Nairobi,0
UIXXAUC89,1352.28,27046.55,25694.27,10464.75,11817.03,paybill,5,9,Wed,feature,Kisumu,0
UKFP9ST57,4437.47,74780.45,70342.98,31221.78,35659.25,peer,21,11,Wed,smartphone,Nairobi,0
UARYXBKMM,389.57,65235.98,64846.41,13015.37,13404.94,paybill,4,1,Sat,feature,Nakuru,0
ULMEUC2MS,793.09,70257.42,69464.33,5698.61,6491.7,paybill,14,12,Thu,feature,Kisumu,0
UHAZN6VH1,837.55,77667.47,76829.92,49596.1,50433.65,peer,21,8,Mon,feature,Nakuru,0
UIUMB8GPI,148.71,18305.27,18156.56,10065.4,10214.11,peer,18,9,Sat,smartphone,Nairobi,1
UEGJTWW9E,2427.81,66846.6,64418.79,40684.59,43112.4,till,12,5,Mon,smartphone,Eldoret,0
UCI7ZHW93,1887.69,39114.87,37227.18,15468.54,17356.23,till,15,3,Sun,smartphone,Kisumu,0
UHYKW3FA4,714.22,2327.21,1612.99,26951.38,27665.6,till,10,8,Mon,smartphone,Nairobi,0
UHB2GQ33Y,805.23,3825.67,3020.44,11757.92,12563.15,till,17,8,Fri,feature,Eldoret,0
UF66M1GY2,2195.43,56167.08,53971.65,18879.21,21074.64,paybill,8,6,Fri,smartphone,Eldoret,0
UCJWUIEDX,344.56,77657.92,77313.36,34893.03,35237.59,peer,23,3,Sun,feature,Nakuru,0
ULUJWPAI7,2258.41,65910.91,63652.5,37364.26,39622.67,paybill,14,12,Wed,smartphone,Nairobi,0
UGQCE8DY1,2337.57,56237.04,53899.47,20498.3,22835.87,peer,12,7,Tue,smartphone,Nairobi,0
UIVUR017Q,307.94,4190.8,3882.86,24547.94,24855.88,till,12,9,Fri,feature,Nairobi,0
UG9F4OH2P,466.29,71020.72,70554.43,40039.63,40505.92,peer,17,7,Thu,smartphone,Nakuru,0
UCFO1S8GT,1748.01,22918.14,21170.13,20440.22,22188.23,peer,5,3,Thu,smartphone,Nairobi,0
UL609LS5X,117.45,52895.86,52778.41,37338.84,37456.29,peer,5,12,Tue,feature,Nakuru,0
UBDISRCIT,915.99,17287.3,16371.31,10290.6,11206.59,peer,1,2,Wed,smartphone,Nairobi,0
UKI3ZYGQN,271.86,3600.22,3328.36,6587.37,6859.23,paybill,5,11,Sun,feature,Nairobi,0
UJKE3YY8R,3136.72,24163.7,21026.98,20099.88,23236.6,till,16,10,Thu,smartphone,Nakuru,0
UJ7WCY6FK,1096.54,18310.34,17213.8,10886.83,11983.37,till,22,10,Sat,feature,Nakuru,0
UCVYR2JRO,1146.9,75382.51,74235.61,6701.58,7848.48,peer,19,3,Tue,feature,Mombasa,0
UAYUETIZ1,7209.11,47579.14,40370.03,34223.12,41432.23,paybill,0,1,Wed,feature,Eldoret,0
UG2UNGF0R,781.38,9316.32,8534.94,35306.22,36087.6,peer,8,7,Tue,feature,Eldoret,0
UACBVTEO0,1647.26,75388.84,73741.58,24234.44,25881.7,paybill,6,1,Sat,smartphone,Mombasa,0
UFVEBOC28,313.31,8222.47,7909.16,49511.41,49824.72,paybill,9,6,Tue,smartphone,Nairobi,0
UHCAP1JA6,1159.54,73971.76,72812.22,19796.64,20956.18,till,0,8,Sun,feature,Mombasa,0
UCD6D8RZJ,2445.62,49843.7,47398.08,20633.78,23079.4,peer,23,3,Wed,feature,Nakuru,0
UBI7JBP6V,4709.51,63606.79,58897.28,19231.34,23940.85,till,19,2,Tue,smartphone,Eldoret,0
UFZJ8ORZF,1086.0,73962.54,72876.54,20969.68,22055.68,peer,4,6,Sat,feature,Mombasa,1
UAZ9US62T,604.12,18274.54,17670.42,15886.45,16490.57,till,4,1,Thu,smartphone,Eldoret,0
UAXQFHJ6H,42.09,71813.64,71771.55,28544.28,28586.37,till,11,1,Tue,smartphone,Nakuru,0
UEF0VM4CY,1027.02,49552.78,48525.76,14561.93,15588.95,peer,14,5,Fri,feature,Eldoret,0
UK7A04C7Q,290.41,46528.79,46238.38,3014.42,3304.83,peer,5,11,Tue,feature,Nakuru,0
UFAJGXZ5W,1285.91,46587.9,45301.99,23647.82,24933.73,peer,14,6,Sun,feature,Kisumu,0
UIKQVLBNC,306.94,17978.47,17671.53,45411.28,45718.22,till,12,9,Thu,smartphone,Mombasa,0
UBPGSCBSX,401.43,53153.28,52751.85,29916.77,30318.2,till,13,2,Thu,smartphone,Mombasa,0
UD3Q43778,655.92,58125.17,57469.25,1782.79,2438.71,paybill,6,4,Tue,feature,Kisumu,0
UG393CBU5,1249.16,23427.98,22178.82,49235.02,50484.18,peer,5,7,Fri,feature,Mombasa,0
ULJRC6I1L,2402.57,56660.34,54257.77,1341.44,3744.01,till,20,12,Tue,smartphone,Mombasa,0
ULPVZS4SQ,1097.04,13427.13,12330.09,41840.58,42937.62,peer,18,12,Sat,smartphone,Kisumu,1
UDUI914AZ,3485.44,73216.97,69731.53,31363.07,34848.51,till,3,4,Mon,feature,Kisumu,0
UIEDL450H,1921.39,36992.38,35070.99,9520.53,11441.92,peer,1,9,Thu,feature,Nairobi,0
UKG0QIY36,1991.57,45267.51,43275.94,25063.93,27055.5,till,18,11,Tue,feature,Mombasa,0
UKU610MXT,2049.86,1863.36,0.0,22510.32,24560.18,till,6,11,Thu,smartphone,Eldoret,1
UA0OLZJ1X,1028.53,67450.64,66422.11,9408.86,10437.39,peer,4,1,Sat,feature,Eldoret,0
UGG1DQ6DV,6.04,53842.65,53836.61,15646.43,15652.47,till,20,7,Wed,feature,Nairobi,0
UAJDRYVXG,3581.17,839.33,0.0,31219.33,34800.5,till,6,1,Tue,feature,Nairobi,1
UH0QQ9Q4T,1.81,40128.23,40126.42,7768.87,7770.68,paybill,19,8,Mon,smartphone,Eldoret,0
UGK7YBLSK,852.81,7685.81,6833.0,7313.77,8166.58,till,7,7,Wed,feature,Nairobi,0
UB7JLCV3J,1254.89,74065.25,72810.36,5715.55,6970.44,peer,12,2,Mon,feature,Kisumu,0
UKGTIZTH0,1800.99,72353.86,70552.87,8473.32,10274.31,till,0,11,Wed,feature,Nairobi,0
UJ4DB3X58,616.02,40123.77,39507.75,6382.89,6998.91,till,3,10,Wed,feature,Eldoret,0
UKTV6TVOU,186.99,41505.47,41318.48,23696.82,23883.81,peer,14,11,Thu,feature,Eldoret,0
UK8NIYYWH,5321.35,8163.17,2841.82,47915.38,53236.73,till,17,11,Thu,smartphone,Kisumu,0
UF4B24NQI,1827.96,8953.62,7125.66,21044.73,22872.69,peer,20,6,Sun,feature,Mombasa,0
UC57KCA1Z,2781.21,77090.93,74309.72,39161.39,41942.6,peer,13,3,Thu,feature,Mombasa,0
UFS5NXB8H,3026.14,56467.03,53440.89,17808.88,20835.02,till,5,6,Mon,feature,Mombasa,0
UF7TFUD9V,551.96,25659.59,25107.63,8282.27,8834.23,till,12,6,Thu,feature,Nairobi,0
UFG16BBEB,5565.15,14996.81,9431.66,13456.65,19021.8,paybill,3,6,Fri,feature,Mombasa,0
UDWUN60ZO,517.77,23122.2,22604.43,22108.58,22626.35,till,14,4,Thu,feature,Eldoret,0
UDZ8602MH,317.32,11410.07,11092.75,1184.8,1502.12,paybill,12,4,Fri,smartphone,Mombasa,0
ULRD35N8V,656.82,73635.16,72978.34,17193.61,17850.43,peer,6,12,Sun,feature,Eldoret,0
UEMQI8JVY,237.3,14983.86,14746.56,14295.39,14532.69,peer,17,5,Sat,feature,Mombasa,0
ULFLUZHAQ,762.13,29842.66,29080.53,35806.4,36568.53,till,9,12,Sat,smartphone,Eldoret,0
UL37ZG15M,839.1,12302.43,11463.33,45699.08,46538.18,till,7,12,Fri,smartphone,Nairobi,0
UKYES0BLX,951.41,33946.19,32994.78,10885.42,11836.83,till,16,11,Sat,smartphone,Kisumu,0
UIVFE301B,1809.92,4998.1,3188.18,16723.18,18533.1,peer,13,9,Wed,feature,Kisumu,0
UDIFXY0RW,2838.35,14013.04,11174.69,14871.96,17710.31,peer,15,4,Tue,smartphone,Eldoret,0
UJCG50I66,192.5,32376.96,32184.46,22709.0,22901.5,till,12,10,Mon,smartphone,Nairobi,1
UJCVALIUE,1036.92,52446.05,51409.13,14992.19,16029.11,peer,20,10,Wed,smartphone,Nakuru,0
UGGY37ISD,298.94,37347.48,37048.54,34662.49,34961.43,peer,10,7,Tue,smartphone,Eldoret,0
UKM7CE437,897.02,54752.45,53855.43,28463.46,29360.48,peer,22,11,Sun,feature,Nairobi,0
UGOLR9X7Z,1893.79,2807.02,913.23,38384.92,40278.71,till,21,7,Sun,feature,Eldoret,0
UF1A4HC4N,1796.62,11131.25,9334.63,423.32,2219.94,peer,0,6,Mon,feature,Kisumu,0
UIX2CNBE3,566.23,34391.54,33825.31,7436.46,8002.69,paybill,13,9,Mon,smartphone,Nairobi,0
